,Restaurant Name,Inspection Type,Inspection Date,Inspection Score,Street Number,Street Name,Street Unit,Zip,Street Address,Inspection Month,Inspection Year,Lat,Long,Type,Rating,Rating Count
4844,VERITAS,Routine,6/20/2019,92,2323,HENDERSON,#103A,75206,2323 N HENDERSON AVE #103A,6/1/2019,FY2019,32.8141147,-96.7782185,Restaurant,4.7,480
4845,VERONA ITALIAN CAFE,Routine,10/24/2019,81,9039,GARLAND,,75218,9039 GARLAND RD,10/1/2019,FY2020,32.828368,-96.709496,Restaurant,4.1,193
4846,VH CASUAL DINING & BAR,Routine,12/11/2019,95,1115,BECKLEY,,75203,1115 N BECKLEY AVE,12/1/2019,FY2020,32.757105,-96.823229,Bar,4.3,1547
4847,VICKERY MEADOWS ELEMENTAR,Routine,10/17/2019,94,6606,RIDGECREST,,75231,6606 RIDGECREST DR,10/1/2019,FY2020,32.865392,-96.7496913,,,
4848,VICTOR TANGOS,Routine,2/15/2018,94,1617,HI LINE,#250,75207,1617 HI LINE DR #250,2/1/2018,FY2018,32.7952162,-96.8184364,,,
4849,VICTORIA FOLAKE EVENT CENTRE,Routine,1/29/2019,97,10538,FOREST,,75243,10538 FOREST LN,1/1/2019,FY2019,32.9084288,-96.703499,,,
4850,VICTORS AT FOREST LANE,Routine,1/3/2017,92,2920,FOREST,,75234,2920 FOREST LN,1/1/2017,FY2017,32.9088193,-96.8802553,,,
4851,VICTORY TAVERN,Routine,1/30/2018,83,2501,HOUSTON,,75219,2501 N HOUSTON ST,1/1/2018,FY2018,32.789903,-96.8091894,Bar,3.9,168
4852,VIDA ESPERANZA,Routine,11/27/2018,98,8014,HARRY HINES,#B,75235,8014 HARRY HINES BLVD #B,11/1/2018,FY2019,32.8337608,-96.8604331,Restaurant,5,5
4853,VIDORRA,Routine,5/20/2019,98,2642,MAIN,#100,75226,2642 MAIN ST #100,5/1/2019,FY2019,32.7834028,-96.7846655,Bar,4.5,1385
4854,VIETNAM RESTAURANT,Routine,8/22/2019,80,4302,BRYAN,,75204,4302 BRYAN ST,8/1/2019,FY2019,32.7989581,-96.7791167,Restaurant,4.4,566
4855,VILLA GRILL DALLAS,Routine,10/3/2019,80,12817,PRESTON,#425,75230,12817 PRESTON RD #425,10/1/2019,FY2020,32.9232691,-96.805209,Bakery,4.7,2087
4856,VILLA O,Routine,9/23/2017,94,4514,TRAVIS,#132,75205,4514 TRAVIS ST #132,9/1/2017,FY2017,32.8223156,-96.7904375,Restaurant,4.6,332
4857,VILLAGE BAKING CO.,Routine,7/31/2017,81,5531,UNIVERSITY,,75206,5531 E UNIVERSITY BLVD,7/1/2017,FY2017,32.8459728,-96.7722285,,,
4858,VILLAGE BURGER BAR,Routine,11/21/2019,91,1845,WOODALL RODGERS,#200,75201,1845 WOODALL RODGERS FRWY #200,11/1/2019,FY2020,32.7886916,-96.8036633,Bar,4.5,288
4859,VILLAGE BURGER BAR,Routine,7/5/2019,96,3699,MCKINNEY,#325C,75204,3699 MCKINNEY AVE #325C,7/1/2019,FY2019,32.8082909,-96.7973435,Restaurant,4.6,785
4860,VILLAGE BURGER BAR,Routine,12/12/2018,88,12300,INWOOD,#210,75244,12300 INWOOD RD #210,12/1/2018,FY2019,32.9154364,-96.817278,Meal_Delivery,4,292
4861,VILLAGE COUNTRY CLUB,Routine,11/20/2019,86,6130,GREENVILLE,#102,75206,6130 GREENVILLE AVE #102,11/1/2019,FY2020,32.8599218,-96.7677363,Restaurant,3.5,253
4862,VILLAGE COUNTRY CLUB,Routine,6/15/2017,88,8308,SOUTHWESTERN,,75206,8308 SOUTHWESTERN BLVD,6/1/2017,FY2017,32.8605382,-96.7649066,,,
4863,VILLAGES OF LAKE HIGH-KITCHEN,Routine,8/7/2019,80,8615,LULLWATER,,75238,8615 LULLWATER DR,8/1/2019,FY2019,32.8664445,-96.7048362,,,
4864,VINDU INDIAN CUISINE,Routine,9/18/2019,82,4701,FRANKFORD,#237,75287,4701 FRANKFORD RD #237,9/1/2019,FY2019,32.9993348,-96.8268314,Restaurant,3.8,513
4865,VINSON & ELKINS,Routine,10/10/2019,92,2001,ROSS,#3900,75201,2001 ROSS AVE #3900,10/1/2019,FY2020,32.787811,-96.7996842,,,
4866,VIRGINIA'S,Routine,9/20/2019,86,923,HAMPTON,,75208,923 S HAMPTON RD,9/1/2019,FY2019,32.7363387,-96.8571013,Restaurant,4.4,34
4867,VITALITY BOWL,Routine,2/19/2019,92,7865,FIREFALL,#110,75230,7865 FIREFALL WAY #110,2/1/2019,FY2019,32.8821527,-96.7711593,Restaurant,4.4,22
4868,VITAMIN COTTAGE,Routine,5/8/2018,100,7517,CAMPBELL,#500,75248,7517 CAMPBELL RD STE #500,5/1/2018,FY2018,32.9788358,-96.7711901,,,
4869,VIVA DALLAS,Routine,11/27/2019,97,1350,MANUFACTURING,#120,75207,1350 MANUFACTURING #120,11/1/2019,FY2020,32.79823,-96.829535,,,
4870,VIVA FOOD MARKET,Routine,12/18/2019,93,6760,SHADY BROOK,,75231,6760 SHADY BROOK LN,12/1/2019,FY2020,32.8681111,-96.7630534,,,
4871,W T C SUNDRIES SHOP,Routine,1/10/2019,100,2050,STEMMONS,#154A,75207,2050 N STEMMONS FRWY #154A,1/1/2019,FY2019,32.802376,-96.8248358,,,
4872,W-WHIP IN,Routine,2/19/2019,94,7460,WESTMORELAND,#100,75237,7460 S WESTMORELAND RD #100,2/1/2019,FY2019,32.6546136,-96.8839847,Bar,4.1,251
4873,WABI,Routine,8/21/2019,90,1802,GREENVILLE,#100,75256,1802 GREENVILLE AVE #100,8/1/2019,FY2019,32.812305,-96.7699006,Restaurant,4.6,1300
4874,WAFFLE HOUSE,Routine,12/9/2019,96,8111,RL THRONTON,,75228,8111 E RL THRONTON FRWY,12/1/2019,FY2020,32.7948209,-96.7013678,Meal_Takeaway,4,894
4875,WAFFLE HOUSE,Routine,9/12/2019,93,5111,ROSS,,75206,5111 ROSS AVE,9/1/2019,FY2019,32.8084345,-96.7741451,Meal_Takeaway,4,1067
4876,WAH WAH CHINESE RESTAURANT,Routine,2/15/2019,88,2809,REED,,75215,2809 REED LN,2/1/2019,FY2019,32.7593294,-96.7564279,Restaurant,4.3,163
4877,WAI KITCHEN,Routine,9/23/2019,96,4315,LEMMON,,75219,4315 LEMMON AVE,9/1/2019,FY2019,32.8169274,-96.8122324,Restaurant,3.6,407
4878,WAL-MART DAIRY/MEAT,Routine,6/17/2019,91,200,SHORT,,75232,200 SHORT BLVD,6/1/2019,FY2019,32.6837841,-96.8252185,Meal_Takeaway,3.6,58
4879,WAL-MART GROCERY/PRODUCE,Routine,10/31/2018,95,13739,CENTRAL,,75243,13739 N CENTRAL EXPW,10/1/2018,FY2019,32.936885,-96.7529121,,,
4880,WAL-MART NEIGHBORHOOD MKT GROCERY,Routine,10/14/2018,85,2275,GUS THOMASSON,,75228,2275 GUS THOMASSON RD,10/1/2018,FY2019,32.8360434,-96.6762586,,,
4881,WALGREENS,Routine,6/12/2019,91,9807,WALNUT HILL,,75238,9807 WALNUT HILL LN,6/1/2019,FY2019,32.8796277,-96.7173743,,,
4882,WALGREENS,Routine,12/29/2018,96,10152,LAKE JUNE,,75217,10152 LAKE JUNE RD,12/1/2018,FY2019,32.7336059,-96.6492602,,,
4883,WALGREENS,Routine,10/31/2018,92,3211,LANCASTER,,75216,3211 S LANCASTER RD,10/1/2018,FY2019,32.7075902,-96.8025304,,,
4884,WALGREENS,Routine,3/16/2018,98,4702,JIM MILLER,,75227,4702 N JIM MILLER RD,3/1/2018,FY2018,32.7784733,-96.6993203,,,
4885,WALKER'S BARBEQUE,Routine,7/23/2019,84,4715,MALCOLM X,,75215,4715 S MALCOLM X BLVD,7/1/2019,FY2019,32.7555205,-96.7528027,Restaurant,3.9,14
4886,WALNUT FOOD MART,Routine,11/7/2019,84,9790,WALNUT,,75243,9790 WALNUT ST,11/1/2019,FY2020,32.92259,-96.7185238,Gas_Station,3.2,27
4887,WALNUT GAS & MORE,Routine,11/7/2018,91,13010,ABRAMS,,75243,13010 ABRAMS RD,11/1/2018,FY2019,32.9245117,-96.735747,,,
4888,WALNUT GLEN CAFE,Routine,12/27/2018,80,8144,WALNUT HILL,#B41,75231,8144 WALNUT HILL LN #B41,12/1/2018,FY2019,32.8808555,-96.7662118,Restaurant,4.1,7
4889,WALNUT HILL CHEVRON,Routine,11/1/2017,92,2440,WALNUT HILL,,75229,2440 WALNUT HILL LN,11/1/2017,FY2018,32.8807404,-96.89633,Restaurant,,
4890,WANG'S RESTAURANT,Routine,7/2/2019,83,6033,LUTHER,,75225,6033 LUTHER LN,7/1/2019,FY2019,32.8638432,-96.80708,Restaurant,4.3,87
4891,WATER BOY CO,Routine,12/12/2019,89,2645,HAMPTON,,75224,2645 S HAMPTON RD,12/1/2019,FY2020,32.7188885,-96.8574213,Restaurant,3.9,180
4892,WATER GRILL,Routine,12/24/2019,98,1920,MCKINNEY,#100,75201,1920 MCKINNEY AVE #100,12/1/2019,FY2020,32.7901241,-96.8035094,Restaurant,4.4,425
4893,WATER WHEELS SNOW CONE,Routine,6/17/2019,85,3102,BUCKNER,,75228,3102 N BUCKNER BLVD,6/1/2019,FY2019,32.8080961,-96.6822425,,,
4894,WAVA HALAL GRILL,Routine,1/6/2020,80,3611,GREENVILLE,#A,75206,3611 GREENVILLE AVE #A,1/1/2020,FY2020,,,,,
4895,WAYA,Routine,1/8/2020,87,6334,GASTON,,75214,6334 GASTON AVE,1/1/2020,FY2020,32.8130648,-96.7533909,Restaurant,5,26
4896,WB FERGUSON SHELL,Routine,12/23/2019,97,10290,FERGUSON,,75228,10290 FERGUSON RD,12/1/2019,FY2020,32.8344208,-96.6729587,,,
4897,WB RIVERFRONT SHELL,Routine,12/11/2019,98,707,RIVERFRONT,,75207,707 N RIVERFRONT BLVD,12/1/2019,FY2020,32.7832276,-96.8157801,Restaurant,4,540
4898,WBS CATFISH,Routine,11/15/2019,81,8102,POLK,,75232,8102 S POLK ST,11/1/2019,FY2020,32.6487692,-96.8394396,Restaurant,4.3,76
4899,WE THE BIRDS MACARONS,Routine,6/6/2019,91,4101,BRYAN,#160,75204,4101 BRYAN ST #160,6/1/2019,FY2019,32.797887,-96.781073,,,
4900,WEEKEND,Routine,10/29/2019,95,1511,COMMERCE,,75201,1511 COMMERCE ST,10/1/2019,FY2020,32.7803064,-96.7983518,Restaurant,4.1,1745
4901,WEI TASTY ASIAN,Routine,12/30/2019,75,6160,BELT LINE,,75254,6160 BELT LINE RD,12/1/2019,FY2020,32.9507742,-96.8001658,Restaurant,3.4,68
4902,WENDY KRISPIN CATERER,Routine,11/22/2019,95,528,HALL,,75226,528 S HALL ST,11/1/2019,FY2020,32.7805713,-96.7802315,,,
4903,WENDY'S,Routine,1/9/2020,93,2507,ROYAL,,75229,2507 ROYAL LN,1/1/2020,FY2020,32.8963792,-96.8956617,Restaurant,3.7,373
4904,WENDY'S,Routine,11/4/2019,96,3790,FOREST,,75234,3790 FOREST LN,11/1/2019,FY2020,32.9091645,-96.8524759,Restaurant,3.9,260
4905,WEST DAVIS FOOD MART,Routine,12/3/2019,98,619,DAVIS,,75208,619 W DAVIS ST,12/1/2019,FY2020,32.7496979,-96.8325233,,,
4906,WEST END HOTE LFOUNDER'S BAR,Routine,1/14/2019,99,1015,ELM,,75202,1015 ELM ST,1/1/2019,FY2019,32.7809726,-96.8035775,,,
4907,WEST END NEWS,Routine,3/27/2019,100,8008,CEDAR SPRINGS,#1124,75235,8008 CEDAR SPRINGS RD #1124,3/1/2019,FY2019,32.8444583,-96.849846,Bakery,2.6,37
4908,WEST TOWN BAKERY,Routine,1/9/2019,90,5227,SINGLETON,,75212,5227 SINGLETON BLVD,1/1/2019,FY2019,32.7789197,-96.9080815,,,
4909,WESTEND TABACCO & FOOD MART,Routine,1/30/2019,100,909,ELM,,75202,909 ELM ST,1/1/2019,FY2019,32.7807064,-96.804032,Meal_Takeaway,4.5,234
4910,WESTERN CHICKEN,Routine,1/8/2020,91,6868,SHADY BROOK,,75231,6868 SHADY BROOK LN,1/1/2020,FY2020,32.870722,-96.7624352,Restaurant,4.5,17
4911,WESTIN (BANQUET KITCHEN),Routine,12/12/2019,99,12720,MERIT,,75251,12720 MERIT DR,12/1/2019,FY2020,32.9220774,-96.7717387,Restaurant,3.1,13
4912,WESTLAKE BREWING COMPANY,Routine,12/3/2019,100,2816,COMMERCE,,75226,2816 COMMERCE ST,12/1/2019,FY2020,32.7830655,-96.7823553,Bar,5,60
4913,WESTWOOD JR HIGH,Routine,10/16/2019,100,7630,ARAPAHO,,75248,7630 ARAPAHO RD,10/1/2019,FY2020,32.9610651,-96.7772563,,,
4914,WETZEL'S PRETZELS,Routine,2/13/2019,95,8687,CENTRAL,#2368,75225,8687 N CENTRAL EXPW #2368,2/1/2019,FY2019,32.8687682,-96.7692323,Restaurant,2.9,38
4915,WHATABURGER,Routine,12/22/2019,99,8008,CEDAR SPRINGS,C2081,75235,8008 CEDAR SPRINGS RD C2081,12/1/2019,FY2020,32.8444583,-96.849846,Bakery,2.6,37
4916,WHATABURGER,Routine,11/14/2019,97,18253,MARSH,,75287,18253 MARSH LN,11/1/2019,FY2020,32.998077,-96.8561867,Restaurant,3.7,1319
4917,WHATABURGER,Routine,11/21/2019,89,8850,STEMMONS,,75247,8850 N STEMMONS FRWY,11/1/2019,FY2020,32.8352616,-96.8742383,Restaurant,4,1285
4918,WHATABURGER,Routine,9/12/2019,86,11721,NORTHWEST,,75231,11721 E NORTHWEST HWY,9/1/2019,FY2019,32.8645833,-96.6781383,Meal_Takeaway,4.3,367
4919,WHATABURGER,Routine,9/13/2019,92,11740,PLANO,,75243,11740 PLANO RD,9/1/2019,FY2019,32.9086472,-96.6998097,Restaurant,4.2,1241
4920,WHATABURGER,Routine,8/1/2019,96,15255,MONTFORT,,78216,15255 MONTFORT DR,8/1/2019,FY2019,29.5136326,-98.5034784,,,
4921,WHATABURGER,Routine,8/14/2019,97,5500,LEMMON,,75209,5500 LEMMON AVE,8/1/2019,FY2019,32.8287073,-96.8244137,Restaurant,4.1,1350
4922,WHATABURGER,Routine,8/27/2019,98,6232,RETAIL,,75231,6232 RETAIL RD,8/1/2019,FY2019,32.8614075,-96.7524312,Restaurant,4.1,655
4923,WHATABURGER,Routine,7/9/2019,91,9394,LBJ,,75243,9394 LBJ FRWY,7/1/2019,FY2019,32.9108192,-96.7363686,Restaurant,4.1,1316
4924,WHATABURGER,Routine,4/11/2019,92,5525,BUCKNER,,75227,5525 S BUCKNER BLVD,4/1/2019,FY2019,32.7933227,-96.6854697,Restaurant,3.5,1620
4925,WHATABURGER LITTLE HEROES,Routine,6/19/2019,96,2807,HARRY HINES,,75201,2807 HARRY HINES BLVD,6/1/2019,FY2019,32.793247,-96.809642,,,
4926,WHATATORTA,Routine,12/21/2018,80,735,WESTMORELAND,BB109,75211,735 N WESTMORELAND DR STE BB109,12/1/2018,FY2019,32.7510967,-96.8752433,,,
4927,WHEATLAND SHELL,Routine,10/24/2018,90,3805,WHEATLAND,,75237,3805 W WHEATLAND RD,10/1/2018,FY2019,32.648065,-96.8828324,Meal_Takeaway,4.1,151
4928,WHICH WHICH,Routine,1/7/2019,88,11613,CENTRAL,#111,75243,11613 N CENTRAL EXPW #111,1/1/2019,FY2019,32.9078307,-96.7700118,Restaurant,4,970
4929,WHICH WICH,Routine,11/11/2019,94,5610,LEMMON,B2,75209,5610 LEMMON AVE STE B2,11/1/2019,FY2020,32.8290387,-96.8247515,Restaurant,4.1,1350
4930,WHICH WICH,Routine,10/10/2019,91,1410,MAIN,,75202,1410 MAIN ST,10/1/2019,FY2020,32.7802121,-96.7998119,Restaurant,4.4,251
4931,WHICH WICH,Routine,8/26/2019,93,8687,CENTRAL,#2376,75231,8687 N CENTRAL EXPW #2376,8/1/2019,FY2019,32.8687682,-96.7692323,Restaurant,2.9,38
4932,WHICH WICH,Routine,4/17/2019,96,13350,DALLAS,#3425,75240,13350 DALLAS PKWY #3425,4/1/2019,FY2019,32.9290218,-96.8200386,Bar,4.5,651
4933,WHICH WICH,Routine,1/16/2019,90,8060,PARK,#B116,75231,8060 PARK LN #B116,1/1/2019,FY2019,32.8705371,-96.7684762,Bar,4.1,600
4934,WHICH WICH SUPERIOR SANDWICHES,Routine,11/26/2019,94,2626,HOWELL,#170,75204,2626 HOWELL ST #170,11/1/2019,FY2020,32.7985289,-96.8026993,Bar,4.4,676
4935,WHIP IN GROCERY,Routine,11/27/2018,97,7233,GASTON,,75214,7233 GASTON AVE,11/1/2018,FY2019,32.8129614,-96.7316916,Restaurant,4.4,815
4936,WHISK CREPES CAFE,Routine,9/4/2019,83,1888,SYLVAN,F120,75208,1888 SYLVAN AVE F120,9/1/2019,FY2019,32.7695515,-96.8353921,Restaurant,4.6,996
4937,WHISKERS FISH & BURGERS,Routine,10/23/2018,85,1702,SINGLETON,,75212,1702 SINGLETON BLVD,10/1/2018,FY2019,32.7778406,-96.846528,Meal_Takeaway,4.8,350
4938,WHISTLE BRITCHES,Routine,8/12/2019,86,6110,FRANKFORD,,75252,6110 FRANKFORD RD,8/1/2019,FY2019,32.9977368,-96.7995589,Restaurant,4.2,1076
4939,WHITE DIAMONDS BAR AND GRILL,Routine,6/27/2019,85,3906,CAMP WISDOM,#110,75237,3906 W CAMP WISDOM RD #110,6/1/2019,FY2019,32.6613415,-96.8830628,,,
4940,WHITE RIBBON CORP DBA Q-MART,Routine,1/25/2019,94,4041,WHEATLAND,#216,75237,4041 W WHEATLAND RD #216,1/1/2019,FY2019,32.6489947,-96.8852926,,,
4941,WHITE ROCK ALE HOUSE & BREWERY,Routine,1/12/2020,99,7331,GASTON,#100,75214,7331 GASTON AVE #100,1/1/2020,FY2020,32.8128156,-96.7299148,,,
4942,WHITE ROCK COFFEE,Routine,7/2/2019,97,10105,NORTHWEST,,75238,10105 E NORTHWEST HWY,7/1/2019,FY2019,32.8645982,-96.7123018,,,
4943,WHITE ROCK COFFEE,Routine,7/2/2019,100,10109,NORTHWEST,,75238,10109 E NORTHWEST HWY,7/1/2019,FY2019,32.8646098,-96.7125281,,,
4944,WHITE ROCK COFFEE,Routine,7/16/2019,84,10211,PLANO,#104,75238,10211 PLANO RD #104,7/1/2019,FY2019,32.8887988,-96.7033318,,,
4945,WHITE ROCK COFFEE,Routine,11/7/2018,94,5930,ROYAL,#D,75230,5930 ROYAL LN #D,11/1/2018,FY2019,32.8934485,-96.8046661,,,
4946,WHITE ROCK COFFEE EXPRESS,Routine,7/10/2019,95,4216,ABRAMS,,75214,4216 ABRAMS RD,7/1/2019,FY2019,32.8373763,-96.7526236,Restaurant,4.4,292
4947,WHITE ROCK UNITED METHODIST CHURCH,Routine,5/9/2019,97,1450,OLD GATE,,75218,1450 OLD GATE LN,5/1/2019,FY2019,32.824804,-96.7034149,,,
4948,WHITEROCK COURT,Routine,10/16/2019,94,9215,WHITE ROCK,,75238,9215 WHITE ROCK TRL,10/1/2019,FY2020,32.8718789,-96.730436,,,
4949,WHOLE FOOD MARKET GROCERY,Routine,2/28/2019,100,2118,ABRAMS,,75214,2118 ABRAMS RD,2/1/2019,FY2019,32.8158235,-96.7523218,,,
4950,WHOLE FOODS MARKET (AMAZON),Routine,11/29/2018,100,8190,PARK,#351,75231,8190 PARK LN #351,11/1/2018,FY2019,32.8695796,-96.768701,,,
4951,WHOLE FOODS MARKET (BAKERY),Routine,6/12/2019,96,2510,MCKINNEY,,75201,2510 MCKINNEY AVE,6/1/2019,FY2019,32.7957717,-96.8014943,Restaurant,4.3,3
4952,WHOLE FOODS MARKET- SPECIALTY,Routine,7/8/2019,96,11700,PRESTON,714,75230,11700 PRESTON RD 714,7/1/2019,FY2019,32.9075806,-96.8032425,,,
4953,WILD ABOUT HARRY'S,Follow-up,6/26/2019,98,4527,TRAVIS,#B,75205,4527 TRAVIS ST #B,6/1/2019,FY2019,32.8230726,-96.7910227,Restaurant,4.4,191
4954,WILD ABOUT HARRY'S,Routine,1/24/2018,87,3113,KNOX,,75205,3113 KNOX ST,1/1/2018,FY2018,32.822694,-96.7881829,,,
4955,WILD ABOUT HARRYS,Routine,5/15/2018,90,111,HALL,,75226,111 S HALL ST,5/1/2018,FY2018,32.7842215,-96.7788721,Restaurant,4.8,70
4956,WILD SALSA,Routine,1/8/2020,80,1800,MAIN,,75214,1800 MAIN ST,1/1/2020,FY2020,32.7810331,-96.7960457,Bar,4.1,1040
4957,"WILD, WILD WEST",Routine,11/6/2019,100,509,ELM,#100,75202,509 ELM ST #100,11/1/2019,FY2020,32.7799463,-96.8075998,Meal_Takeaway,3.6,36
4958,WILDCATTER COFFEE,Routine,12/4/2016,99,651,DENTON TRAP,312,75019,651 N DENTON TRAP RD 312,12/1/2016,FY2017,32.984422,-96.993967,Meal_Takeaway,3.1,101
4959,WILLIAMS CHICKEN,Routine,9/24/2019,97,10161,LAKE JUNE,,75217,10161 LAKE JUNE RD,9/1/2019,FY2019,32.734436,-96.6487165,Restaurant,4.1,300
4960,WILLIAMS CHICKEN,Routine,9/23/2019,98,407,LAMAR,170B,75202,407 N LAMAR ST 170B,9/1/2019,FY2019,32.781315,-96.804976,Cafe,3.2,847
4961,WILLIAMS CHICKEN,Routine,8/14/2019,94,4243,WESTMORELAND,,75233,4243 S WESTMORELAND RD,8/1/2019,FY2019,32.6916976,-96.8809467,Restaurant,4,255
4962,WILLIAMS CHICKEN,Routine,8/29/2019,90,9359,FOREST,,75243,9359 FOREST LN,8/1/2019,FY2019,32.9094596,-96.7369696,Restaurant,4,414
4963,WILLIAMS FRIED CHICKEN,Routine,12/19/2019,89,2660,ROBERT B CULLUM,,75210,2660 ROBERT B CULLUM BLVD,12/1/2019,FY2020,32.767429,-96.752554,Restaurant,3.8,808
4964,WILLIAMS FRIED CHICKEN,Routine,12/16/2019,81,4875,SUNNYVALE,,75216,4875 SUNNYVALE ST,12/1/2019,FY2020,32.6946756,-96.7725398,Restaurant,3.9,315
4965,WILLIAMS FRIED CHICKEN,Routine,12/4/2019,89,7959,GREAT TRINITY FOREST WAY,,75217,7959 GREAT TRINITY FOREST WAY,12/1/2019,FY2020,32.7129069,-96.686046,Restaurant,4.1,78
4966,WILLIAMS FRIED CHICKEN,Routine,12/11/2019,85,8502,LANCASTER,,75241,8502 S LANCASTER RD,12/1/2019,FY2020,32.6444982,-96.7796201,Restaurant,3.9,390
4967,WILLIAMS FRIED CHICKEN,Routine,12/26/2019,94,938,CORINTH ST,,75203,938 S CORINTH ST RD,12/1/2019,FY2020,32.7379107,-96.7984029,Restaurant,3.8,214
4968,WILLIAMS FRIED CHICKEN,Routine,11/25/2019,90,2955,WALNUT HILL,,75229,2955 WALNUT HILL LN,11/1/2019,FY2020,32.8813601,-96.8786836,Restaurant,3.2,190
4969,WILLIAMS FRIED CHICKEN,Routine,9/17/2019,91,238,ILLINOIS,,75224,238 W ILLINOIS AVE,9/1/2019,FY2019,32.7201159,-96.8261605,Restaurant,4.1,484
4970,WILLIAMS FRIED CHICKEN,Routine,9/25/2019,94,2844,BUCKNER,,75228,2844 N BUCKNER BLVD,9/1/2019,FY2019,32.8111802,-96.684676,Restaurant,3.7,299
4971,WILLIAMS FRIED CHICKEN,Routine,8/5/2019,80,2909,ILLINOIS,,75216,2909 E ILLINOIS AVE,8/1/2019,FY2019,32.7171226,-96.7781349,Restaurant,3.9,352
4972,WILLIAMS FRIED CHICKEN,Routine,8/28/2019,93,6226,MARVIN D LOVE,,75224,6226 MARVIN D LOVE FRWY,8/1/2019,FY2019,32.670096,-96.8617684,Restaurant,4,292
4973,WILLIAMS FRIED CHICKEN,Routine,7/11/2019,97,1212,KIEST,,75224,1212 W KIEST BLVD,7/1/2019,FY2019,32.7054976,-96.8421094,Restaurant,4.1,246
4974,WILLIAMS FRIED CHICKEN,Routine,7/11/2019,91,3280,FORT WORTH,,75211,3280 FORT WORTH AVE,7/1/2019,FY2019,32.753697,-96.8729677,Restaurant,4.2,398
4975,WILLIAMS FRIED CHICKEN,Routine,5/20/2019,94,3009,MLK,,75215,3009 MLK BLVD,5/1/2019,FY2019,32.7717167,-96.7659899,Restaurant,3.7,263
4976,WILLIAMS PREP,Routine,10/30/2017,94,1750,VICEROY,,75235,1750 VICEROY DR,10/1/2017,FY2018,32.8353435,-96.8675128,,,
4977,WILLIAMS PREP - CAFETERIA,Routine,9/11/2019,99,1920,BURBANK,,75235,1920 BURBANK DR,9/1/2019,FY2019,32.8361421,-96.8675194,,,
4978,WILLIAMS SONOMA,Routine,2/20/2019,99,8687,CENTRAL,#504,75225,8687 N CENTRAL EXPW #504,2/1/2019,FY2019,32.8687682,-96.7692323,Restaurant,2.9,38
4979,WILLIE'S,Routine,1/14/2020,94,1105,BEACON,,75223,1105 S BEACON ST,1/1/2020,FY2020,32.7942231,-96.7480704,,,
4980,WIMPY'S JR,Routine,10/19/2018,82,1802,SINGLETON,,75212,1802 SINGLETON BLVD,10/1/2018,FY2019,32.7783602,-96.8480996,Restaurant,4,73
4981,WIN BUFFET,Routine,9/9/2019,81,3434,ILLINOIS,400,75211,3434 W ILLINOIS AVE 400,9/1/2019,FY2019,32.718906,-96.8772111,Restaurant,4,431
4982,WINDMILL LOUNGE,Routine,10/6/2018,90,5320,MAPLE,,75235,5320 MAPLE AVE,10/1/2018,FY2019,32.8182164,-96.8323208,Bar,3,1
4983,WINE PRESS/RED BULL,Routine,2/19/2019,100,2500,VICTORY,#5015,75201,2500 VICTORY AVE PLTM #5015,2/1/2019,FY2019,32.7903143,-96.810148,Restaurant,1,1
4984,WINE'TASTIC!,Routine,1/24/2019,98,4140,LEMMON,130,75219,4140 LEMMON AVE 130,1/1/2019,FY2019,32.815574,-96.809269,Restaurant,4.4,525
4985,WING BUCKET,Routine,11/5/2019,82,2642,ELM,,75226,2642 ELM ST,11/1/2019,FY2020,32.7842449,-96.7848546,Restaurant,4.1,705
4986,WING SHACK,Routine,9/24/2019,92,3260,IRVING,#100,75247,3260 IRVING BLVD #100,9/1/2019,FY2019,32.8073844,-96.8727536,Meal_Takeaway,3.9,93
4987,WING STOP,Routine,1/13/2020,85,6130,GREENVILLE,#108,75206,6130 GREENVILLE AVE STE #108,1/1/2020,FY2020,32.8599218,-96.7677363,Restaurant,3.5,253
4988,WING'S WORLD,Routine,9/9/2019,84,3207,KIRNWOOD,#118,75237,3207 KIRNWOOD DR #118,9/1/2019,FY2019,32.6492716,-96.8703726,Meal_Delivery,4.2,252
4989,WINGFIELD'S  BREAKFAST AND BURGERS,Routine,9/26/2019,80,2615,BECKLEY,,75224,2615 S BECKLEY AVE,9/1/2019,FY2019,32.7162486,-96.8231984,Restaurant,4.3,1033
4990,WINGS & MORE PLACE,Routine,11/18/2019,90,7455,WESTMORELAND,,75237,7455 S WESTMORELAND RD,11/1/2019,FY2020,32.6555075,-96.8859892,Restaurant,4.4,1129
4991,WINGS WORLD,Routine,8/7/2019,95,2310,MARTIN LUTHER KING JR,#101,75215,2310 MARTIN LUTHER KING JR BLVD #101,8/1/2019,FY2019,32.7644583,-96.7732566,Restaurant,4.5,39
4992,WINGSTOP,Routine,1/9/2020,97,10910,CENTRAL,#500,75231,10910 N CENTRAL EXPW #500,1/1/2020,FY2020,32.8974769,-96.7680739,Restaurant,4.1,274
4993,WINGSTOP,Routine,1/6/2020,96,3355,TRINITY MILLS,#200,75252,3355 TRINITY MILLS RD #200,1/1/2020,FY2020,32.9873299,-96.8410878,,,
4994,WINGSTOP,Routine,12/26/2019,81,1515,BUCKNER,247B,75217,1515 S BUCKNER BLVD 247B,12/1/2019,FY2020,32.7395029,-96.6840517,Restaurant,3.4,234
