restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year
CHIPOTLE MEXICAN GRILL,Routine,8/29/19,99,2201,ABRAMS,,75214,2201 ABRAMS RD,8/1/19,FY2019
CHIPOTLE MEXICAN GRILL,Routine,8/12/19,97,4330,LEMMON,,75219,4330 LEMMON AVE,8/1/19,FY2019
CHIPOTLE MEXICAN GRILL,Routine,8/7/19,99,4502,MCKINNEY,,75205,4502 MCKINNEY AVE,8/1/19,FY2019
CHIPOTLE MEXICAN GRILL,Routine,8/26/19,99,6471,NORTHWEST,#150,75231,6471 E NORTHWEST HWY #150,8/1/19,FY2019
CHIPOTLE MEXICAN GRILL,Routine,8/23/19,95,7700,CENTRAL,,75206,7700 N CENTRAL EXPW,8/1/19,FY2019
CHIPOTLE MEXICAN GRILL,Routine,7/1/19,93,11613,CENTRAL,#100,75243,11613 N CENTRAL EXPW #100,7/1/19,FY2019
CHIPOTLE MEXICAN GRILL,Routine,7/16/19,93,11930,PRESTON,#108,75230,11930 PRESTON RD #108,7/1/19,FY2019
CHIPOTLE MEXICAN GRILL,Routine,6/26/19,99,3701,NORTHWEST,#450,75220,3701 W NORTHWEST HWY #450,6/1/19,FY2019
CHIPOTLE MEXICAN GRILL,Routine,7/24/17,91,208,MARKET,#100,75202,208 N MARKET ST #100,7/1/17,FY2017
CHIPS RESTAURANT,Routine,12/6/19,80,6115,LA VISTA,,75214,6115 LA VISTA,12/1/19,FY2020
CHISHOLMS RESTAURANT/HIGHLAND SPRINGS,Routine,10/18/17,97,8000,FRANKFORD,,75252,8000 FRANKFORD RD,10/1/17,FY2018
CHOCOLATE LOUNGE EXCLUSIVE,Routine,3/8/19,87,4222,CAMP WISDOM,#T,75237,4222 W CAMP WISDOM RD #T,3/1/19,FY2019
CHOCOLATE SECRETS,Routine,1/27/19,90,3926,OAK LAWN,,75219,3926 OAK LAWN AVE,1/1/19,FY2019
CHOI'S DONUTS,Routine,9/5/19,96,2636,FRANKFORD,#105,75287,2636 FRANKFORD RD #105,9/1/19,FY2019
CHOP HOUSE  GYRO,Follow-up,8/21/19,91,5301,ALPHA,#A12,75240,5301 ALPHA RD #A12,8/1/19,FY2019
CHRISTIES SPORTS BAR & DELI,Routine,11/12/19,92,2811,MCKINNEY,#22,75204,2811 MCKINNEY AVE #22,11/1/19,FY2020
CHUBBY'S FAMILY RESTAURANT,Routine,12/19/19,87,11331,NORTHWEST,,75238,11331 E NORTHWEST HWY,12/1/19,FY2020
CHUBBY'S RESTAURANT & BAKERY,Routine,8/5/19,86,7474,COCKRELL HILL,,75237,7474 S COCKRELL HILL RD,8/1/19,FY2019
CHUCHU GROCERY,Follow-up,8/14/19,88,10560,WALNUT,500,75243,10560 WALNUT ST STE 500,8/1/19,FY2019
CHUCK E CHEESE,Routine,2/7/19,90,13364,MONTFORT,,75240,13364 MONTFORT DR,2/1/19,FY2019
CHUCK E CHEESE,Routine,10/15/18,90,7110,WESTMORELAND,,75237,7110 S WESTMORELAND RD,10/1/18,FY2019
CHUCK'S PIZZA,Routine,9/20/17,95,7932,LOOP 12,#114A,75217,7932 S LOOP 12 #114A,9/1/17,FY2017
CHURCH OF JESUS CHRIST,Routine,11/13/19,96,6363,WILLOW,,75230,6363 WILLOW LN,11/1/19,FY2020
CHURCH OF THE ASCENSION,Routine,2/4/19,90,8787,GREENVILLE,,75243,8787 GREENVILLE AVE,2/1/19,FY2019
CHURCH'S CHICKEN,Routine,1/7/20,91,9363,FOREST,,75243,9363 FOREST LN,1/1/20,FY2020
CHURCH'S CHICKEN,Routine,12/19/19,91,14115,COIT,,75254,14115 COIT RD,12/1/19,FY2020
CHURCH'S CHICKEN,Routine,9/17/19,85,10201,C F HAWN,,75217,10201 C F HAWN FRWY,9/1/19,FY2019
CHURCH'S CHICKEN,Routine,9/5/19,91,1035,MOCKINGBIRD,,75247,1035 W MOCKINGBIRD LN,9/1/19,FY2019
CHURCH'S CHICKEN,Routine,8/9/19,90,4411,KIEST,,75236,4411 W KIEST BLVD,8/1/19,FY2019
CHURCH'S CHICKEN,Routine,8/29/19,90,606,HAMPTON,,75208,606 N HAMPTON RD,8/1/19,FY2019
CHURCH'S CHICKEN,Routine,10/31/17,90,2019,SINGLETON,,75212,2019 SINGLETON BLVD,10/1/17,FY2018
CHUY'S,Routine,8/20/19,86,4544,MCKINNEY,,75205,4544 MCKINNEY AVE,8/1/19,FY2019
CHUYITA'S MEXICAN RESTAURANT,Routine,7/17/18,85,1213,SINGLETON,,75212,1213 SINGLETON BLVD,7/1/18,FY2018
CIBERJUGOS Y FRUTAS,Routine,10/7/18,90,9625,WEBB CHAPEL,#100,75220,9625 WEBB CHAPEL RD #100,10/1/18,FY2019
CIBO DIVINO,Routine,9/4/19,80,1868,SYLVAN,#D100,75208,1868 SYLVAN AVE #D100,9/1/19,FY2019
CIBODIVINO CENTRO,Routine,11/14/19,95,2001,BRYAN,#100,75201,2001 BRYAN ST #100,11/1/19,FY2020
CICI'S PIZZA,Routine,12/20/19,80,655,ILLINOIS,#220,75224,655 W ILLINOIS AVE #220,12/1/19,FY2020
CICI'S PIZZA,Complaint,6/27/19,80,4800,COLUMBIA,300,75226,4800 COLUMBIA AVE 300,6/1/19,FY2019
CICI'S PIZZA,Routine,2/5/19,86,8694,SKILLMAN,,75209,8694 SKILLMAN ST,2/1/19,FY2019
CICI'S PIZZA,Routine,1/10/19,92,3128,FOREST,#211,75234,3128 FOREST LN STE #211,1/1/19,FY2019
CICI'S PIZZA,Routine,1/17/19,96,6300,SAMUELL,#100,75228,6300 SAMUELL BLVD #100,1/1/19,FY2019
CICI'S PIZZA,Follow-up,12/20/18,90,7879,SPRING VALLEY,139,75240,7879 SPRING VALLEY RD 139,12/1/18,FY2019
CICI'S PIZZA,Routine,10/18/16,81,18217,MIDWAY,#120,75287,18217 MIDWAY RD #120,10/1/16,FY2017
CICI'S PIZZA RESTAURANT,Routine,1/8/20,96,4398,DALLAS FT WORTH,102,75208,4398 DALLAS FT WORTH TPKE 102,1/1/20,FY2020
CICIS PIZZA,Routine,2/21/19,85,6186,RETAIL,100,75231,6186 RETAIL RD STE 100,2/1/19,FY2019
CIELO CREATIONS,Routine,8/26/19,80,2711,HASKELL,#C3,75204,2711 N HASKELL AVE #C3,8/1/19,FY2019
CIGARZ PIZZA,Routine,1/10/20,85,7238,GASTON,,75214,7238 GASTON AVE,1/1/20,FY2020
CINDI'S DELI & BAKERY,Routine,12/17/19,89,3565,FOREST,,75234,3565 FOREST LN,12/1/19,FY2020
CINDI'S DELI & BAKERY,Routine,11/7/19,82,11111,CENTRAL,#S,75243,11111 N CENTRAL EXPW #S,11/1/19,FY2020
CINDI'S DELI & BAKERY,Routine,11/14/19,87,7522,CAMPBELL,#117,75248,7522 CAMPBELL RD #117,11/1/19,FY2020
CINDI'S NY DELI & RESTAURANT,Routine,11/8/19,88,306,HOUSTON,,75202,306 S HOUSTON ST,11/1/19,FY2020
CINEMARK (EAST PARTY ROOM),Routine,11/13/19,100,11819,WEBB CHAPEL,,75234,11819 WEBB CHAPEL RD,11/1/19,FY2020
CINEPOLIS LUXURY CINEMAS-BAR & CONCESSIONS,Routine,2/12/19,96,2365,VICTORY,,75219,2365 VICTORY AVE,2/1/19,FY2019
CINNABON,Routine,2/12/19,97,8687,CENTRAL,#2408,75057,8687 N CENTRAL EXPW #2408,2/1/19,FY2019
CINNAHOLIC,Routine,7/27/18,98,1700,PACIFIC,#C114,75201,1700 PACIFIC AVE #C114,7/1/18,FY2018
CIRCLE GRILL,Routine,12/2/19,84,3701,BUCKNER,,75228,3701 N BUCKNER BLVD,12/1/19,FY2020
CIRCLE K,Routine,1/9/20,96,10433,GARLAND,,75218,10433 GARLAND RD,1/1/20,FY2020
CIRCLE K EXPRESS,Follow-up,5/10/19,84,9616,AUDELIA,,75238,9616 AUDELIA RD,5/1/19,FY2019
CIRCLE M FOOD MART,Routine,2/28/19,84,3933,COCKRELL HILL,,75236,3933 S COCKRELL HILL RD,2/1/19,FY2019
CIRCLE TEN COUNCIL- DINING HALL KITCHEN,Routine,9/23/19,98,6400,REDBIRD,,75236,6400 W REDBIRD,9/1/19,FY2019
CIRCO (KITCHEN),Routine,1/28/19,88,2619,MCKINNEY,#120,75204,2619 MCKINNEY AVE #120,1/1/19,FY2019
CITA'S SALSA,Routine,12/23/19,80,2234,GUS THOMASSON,,75228,2234 GUS THOMASSON RD,12/1/19,FY2020
CITI COOKIES,Routine,1/29/19,98,2932,MAIN,#103,75226,2932 MAIN ST #103,1/1/19,FY2019
CITIZEN,Routine,2/14/19,97,2923,FAIRMOUNT,,75201,2923 FAIRMOUNT ST,2/1/19,FY2019
CITTI'S PIZZA,Routine,11/6/18,89,9247,SKILLMAN,#104,75243,9247 SKILLMAN ST #104,11/1/18,FY2019
CITY CAFE,Routine,6/26/19,86,5757,LOVERS,#103,75209,5757 W LOVERS LN #103,6/1/19,FY2019
CITY CAFE & BAKERY,Routine,12/19/19,96,12101,GREENVILLE,#103,75243,12101 GREENVILLE AVE #103,12/1/19,FY2020
CITY CLUB,Routine,12/9/19,87,901,MAIN,69TH,75202,901 MAIN ST 69TH,12/1/19,FY2020
CITY COUNCIL RESTAURANT & BAR,Routine,8/29/19,89,2901,THOMAS,,75204,2901 THOMAS AVE,8/1/19,FY2019
CITY FOOD MART (TEXACO),Routine,6/4/19,93,2847,ROYAL,,75229,2847 ROYAL LN,6/1/19,FY2019
CITY HOSPITAL AT WHITE ROCK,Routine,8/22/19,96,9440,POPPY,,75218,9440 POPPY DR,8/1/19,FY2019
CITY OF DALLAS FRETZ PARK POOL,Routine,6/21/19,90,6994,BELTLINE,,75254,6994 BELTLINE RD,6/1/19,FY2019
CITY PERFORMANCE HALL - CULINAIRE,Routine,9/25/19,99,2520,FLORA,,75201,2520 FLORA ST,9/1/19,FY2019
CITY SQUARE CAFE (HOSPITALITY TRAINING),Routine,12/2/19,100,1610,MALCOLM X,#350,75201,1610 S MALCOLM X BLVD #350,12/1/19,FY2020
CITY TAVERN,Follow-up,11/25/19,80,1512,ELM,,75204,1512 ELM ST,11/1/19,FY2020
CITY TAVERN,Routine,3/20/18,90,1402,MAIN,,75202,1402 MAIN ST,3/1/18,FY2018
CIVELLO'S RAVIOLISMO,Routine,8/20/18,82,1318,PEAK,,75204,1318 N PEAK ST,8/1/18,FY2018
CIVIL POUR,Routine,10/16/19,91,8061,WALNUT HILL,#924,75231,8061 WALNUT HILL LN #924,10/1/19,FY2020
CK BILLIARD'S,Routine,8/29/18,84,9247,SKILLMAN,#105,75243,9247 SKILLMAN ST #105,8/1/18,FY2018
CK BILLIARDS,Routine,3/25/19,96,19049,MARSH,#109,75252,19049 MARSH LN #109,3/1/19,FY2019
CLEAN JUICE,Routine,6/25/19,100,1302,MAIN,,75202,1302 MAIN ST,6/1/19,FY2019
CLEAN JUICE,Routine,2/1/19,95,5225,BELTLINE,#252,75254,5225 BELTLINE RD #252,2/1/19,FY2019
CLIFF HOUSE,Routine,12/27/18,100,610,TYLER,,75208,610 N TYLER,12/1/18,FY2019
CLUB DADA,Routine,2/28/19,97,2720,ELM,#101,75226,2720 ELM ST #101,2/1/19,FY2019
CLUB LACY'S,Routine,12/11/19,98,9009,SOVEREIGN,#B,75247,9009 SOVEREIGN ROW #B,12/1/19,FY2020
CLUB ONYX,Routine,12/1/17,90,10557,WIRE,,75220,10557 WIRE WAY,12/1/17,FY2018
CLUB ONYX,Routine,12/1/17,93,2151,MANANA,,75220,2151 MANANA DR,12/1/17,FY2018
CLUB VINITY,Routine,1/8/19,100,2810,ELM,,75226,2810 ELM ST,1/1/19,FY2019
CLUTCH BAR,Routine,9/26/19,84,2520,CEDAR SPRINGS,,75201,2520 CEDAR SPRINGS RD,9/1/19,FY2019
CN COMMISSARY,Routine,9/24/19,93,8805,SOVEREIGN,,75247,8805 SOVEREIGN ROW,9/1/19,FY2019
COAL VINES,Routine,11/22/19,95,5407,BELTLINE,,75240,5407 BELTLINE RD,11/1/19,FY2020
COAL VINES,Routine,11/14/19,95,665,LAMAR,#120,75202,665 S LAMAR ST #120,11/1/19,FY2020
COCHRAN CHAPEL UNITED METHODIST CHURCH-KITCHEN,Routine,11/25/18,94,9027,MIDWAY,,75209,9027 MIDWAY RD,11/1/18,FY2019
COCINA DE MAMA',Routine,2/23/18,81,2555,INWOOD,#131,75235,2555 INWOOD RD #131,2/1/18,FY2018
COCINA HERNANDEZ,Routine,4/26/19,82,735,WESTMORELAND,#X112,75211,735 N WESTMORELAND RD #X112,4/1/19,FY2019
COCINA LATINA,Routine,1/6/20,80,2015,WOODALL RODGERS,,75201,2015 WOODALL RODGERS FRWY,1/1/20,FY2020
COCK & BULL BAR & RESTAURANT,Follow-up,10/23/19,80,6330,GASTON,,75214,6330 GASTON AVE,10/1/19,FY2020
COCO ANDRE CHOCOLATIER,Routine,2/27/19,93,508,SEVENTH,,75208,508 W SEVENTH ST,2/1/19,FY2019
COCO DONUT,Routine,11/6/18,92,10909,WEBB CHAPEL,#210,75229,10909 WEBB CHAPEL RD #210,11/1/18,FY2019
COCO LOCO,Routine,5/15/19,80,7303,FERGUSON,#140,75228,7303 FERGUSON RD #140,5/1/19,FY2019
COCO'S FIRE AND GRILL,Routine,6/20/19,97,410,BISHOP,#150,75208,410 N BISHOP AVE #150,6/1/19,FY2019
COFFEE AT THE CORNER,Routine,1/14/20,90,1601,BRYAN,#110,75201,1601 BRYAN ST #110,1/1/20,FY2020
COFFEE HOUSE CAFE,Routine,7/15/19,95,6150,FRANKFORD,,75252,6150 FRANKFORD RD,7/1/19,FY2019
COIT DONUT,Routine,1/7/19,81,13015,COIT,#C,75240,13015 COIT RD #C,1/1/19,FY2019
COIT ROAD FUEL STATION,Routine,1/10/20,97,14040,COIT,,75056,14040 COIT RD,1/1/20,FY2020
COLD BEER COMPANY,Routine,8/28/19,96,3600,MAIN,,75226,3600 MAIN ST,8/1/19,FY2019
COLETTE,Routine,12/8/18,100,10821,COMPOSITE,#300,75220,10821 COMPOSITE DR STE #300,12/1/18,FY2019
COLISEUM CONCESSION NORTH,Routine,9/17/19,100,0,FAIR PARK,,75226,0 FAIR PARK,9/1/19,FY2019
COLISEUM CONCESSION SOUTH,Routine,9/17/19,100,515,FAIR PARK,,75226,515 FAIR PARK,9/1/19,FY2019
COLORADO STOP,Routine,11/7/19,93,837,LANCASTER,,75203,837 N LANCASTER AVE,11/1/19,FY2020
COLTER'S BAR B Q,Routine,1/7/20,87,3904,CAMP WISDOM,,75237,3904 W CAMP WISDOM RD,1/1/20,FY2020
COLTER'S BAR B Q,Routine,4/19/18,87,1026,VALLEY VIEW MALL,,75240,1026 VALLEY VIEW MALL,4/1/18,FY2018
COLTERS BBQ,Routine,10/24/18,85,13331,PRESTON,#2042,75240,13331 PRESTON RD #2042,10/1/18,FY2019
COLUMBIA FOOD MART,Routine,1/14/19,96,5530,COLUMBIA,,75214,5530 COLUMBIA AVE,1/1/19,FY2019
COLUMBIA HOSPITAL AT MEDICAL CITY - PHYSICIAN LOUNGE,Routine,10/11/19,99,7777,FOREST,,75211,7777 FOREST LN,10/1/19,FY2020
COLUMBIA KWIK STOP,Routine,12/3/19,96,106,FITZHUGH,,75226,106 S FITZHUGH AVE,12/1/19,FY2020
COME TACO,Routine,12/12/19,80,2513,FITZHUGH,,75204,2513 N FITZHUGH AVE,12/1/19,FY2020
COMFORT INN & SUITES,Routine,7/23/19,95,7138,STEMMONS,,75247,7138 N STEMMONS FRWY,7/1/19,FY2019
COMFORT SUITES,Routine,11/13/19,91,13165,CENTRAL,,75243,13165 N CENTRAL EXPW,11/1/19,FY2020
COMFORT SUITES,Routine,10/4/19,93,4275,DALLAS FT WORTH,,75211,4275 DALLAS FT WORTH TPKE,10/1/19,FY2020
COMFORT SUITES,Routine,7/16/19,97,2287,NORTHWEST,,75220,2287 W NORTHWEST HWY,7/1/19,FY2019
COMMERCIAL KITCHEN,Routine,8/8/19,87,2550,RED BIRD,#402,75237,2550 W RED BIRD LN #402,8/1/19,FY2019
COMMUNITY BEER,Routine,2/14/19,97,1530,INSPIRATION,#200,75207,1530 INSPIRATION DR #200,2/1/19,FY2019
COMMUNITY MARKET,Routine,11/5/18,96,778,FORT WORTH,,75208,778 FORT WORTH AVE,11/1/18,FY2019
COMPANY CAFE,Routine,9/3/19,91,2104,GREENVILLE,,75206,2104 GREENVILLE AVE,9/1/19,FY2019
CONCEPT RESTAURANT,Routine,2/6/18,100,331,SINGLETON,#104,75212,331 SINGLETON #104,2/1/18,FY2018
CONCESSION STAND,Routine,3/4/19,93,2525,FRANKFORD,,75006,2525 FRANKFORD RD,3/1/19,FY2019
CONCESSION STAND HOME,Routine,9/19/19,81,9191,POLK,,75232,9191 S POLK ST,9/1/19,FY2019
CONCESSION:WILMER-HUTCHINS EAGLE STADUM STAND/HOME,Routine,10/9/19,92,5520,LANGDON,,75241,5520 LANGDON RD,10/1/19,FY2020
CONCRETE COWBOY,Routine,1/31/19,93,2512,CEDAR SPRINGS,,75201,2512 CEDAR SPRINGS RD,1/1/19,FY2019
CONGREGATION OHR HATORAH,Routine,6/15/18,91,6324,CHURCHILL,,75230,6324 CHURCHILL WAY,6/1/18,FY2018
CONGREGATION SHAARE TEFILLA,Routine,11/1/18,84,6131,CHURCHILL,,75230,6131 CHURCHILL WAY,11/1/18,FY2019
COOKIE STATION,Routine,2/13/18,91,3662,CAMP WISDOM,#1074,75237,3662 W CAMP WISDOM RD #1074,2/1/18,FY2018
COOL G SPOT,Routine,6/28/17,89,7536,LANCASTER,#B,75241,7536 S LANCASTER RD #B,6/1/17,FY2017
COOL ZONE,Routine,1/8/19,98,4275,NORTHWEST,,75220,4275 W NORTHWEST HWY,1/1/19,FY2019
COOL ZONE BEVERAGE,Routine,7/1/19,93,11368,EMERALD,,75229,11368 EMERALD ST,7/1/19,FY2019
COOLHAUS,Routine,11/16/17,97,2012,WOODALL RODGERS,,75201,2012 WOODALL RODGERS FRWY,11/1/17,FY2018
COOPER AEROBICS ENT INV/COLONNADE RESTAURANT,Routine,1/25/19,94,12230,PRESTON,,75230,12230 PRESTON RD,1/1/19,FY2019
COOPER'S MEAT MARKET,Routine,12/27/19,100,778,FORT WORTH,#G150,75208,778 FORT WORTH AVE #G150,12/1/19,FY2020
COOSEMANS DALLAS,Routine,12/23/19,98,4716,BRONZE,,75236,4716 BRONZE WAY,12/1/19,FY2020
COPPELL MS CAFETERIA,Routine,8/22/19,97,2701,RANCH,,75019,2701 RANCH TRL,8/1/19,FY2019
CORNER BAKERY,Routine,12/4/19,94,600,PEARL,#100,75201,600 N PEARL EXPW #100,12/1/19,FY2020
CORNER BAKERY,Routine,11/7/19,94,301,MARKET,#100,75201,301 N MARKET ST #100,11/1/19,FY2020
CORNER BAKERY,Routine,10/15/19,90,12770,PARK CENTRAL,#160,75024,12770 PARK CENTRAL DR #160,10/1/19,FY2020
CORNER BAKERY CAFE,Routine,1/9/20,93,5225,BELTLINE,,75251,5225 BELTLINE RD 258,1/1/20,FY2020
CORNER BAKERY CAFE,Routine,8/7/19,90,13340,DALLAS,,75240,13340 DALLAS PKWY,8/1/19,FY2019
CORNER BAKERY CAFE,Routine,7/8/19,86,11700,PRESTON,#880,75230,11700 PRESTON RD #880,7/1/19,FY2019
CORNER BAKERY CAFE,Routine,7/2/19,94,7615,CAMPBELL,,75248,7615 CAMPBELL RD,7/1/19,FY2019
CORNER MARKET,Routine,12/6/19,90,500,HAMPTON,,75208,500 S HAMPTON RD,12/1/19,FY2020
COSMIC CUP,Routine,7/12/19,96,2912,OAK LAWN,,75219,2912 OAK LAWN AVE,7/1/19,FY2019
COSMOPOLITAN,Routine,9/16/19,96,1212,SKILLMAN,,75206,1212 SKILLMAN ST,9/1/19,FY2019
COST PLUS,Routine,11/13/19,97,4438,MAPLE,,75219,4438 MAPLE AVE,11/1/19,FY2020
COST PLUS WORLD MARKET,Routine,1/10/19,100,3888,OAK LAWN,#111,75219,3888 OAK LAWN AVE #111,1/1/19,FY2019
COST PLUS WORLD MARKET,Routine,12/27/18,100,5500,GREENVILLE,#300,75206,5500 GREENVILLE AVE #300,12/1/18,FY2019
COST PLUS WORLD MARKET,Routine,10/12/18,100,13912,DALLAS,,75240,13912 DALLAS PKWY,10/1/18,FY2019
"COSTCO CHURCHILL (EMPLOYEE BREAK ROOM) ""MICRO MARKET""",Routine,12/7/18,96,8055,CHURCHILL,,75243,8055 CHURCHILL WAY,12/1/18,FY2019
COTTON CANDY DONUTS,Routine,3/12/19,85,7134,CAMPBELL,#B,75248,7134 CAMPBELL RD #B,3/1/19,FY2019
COUNTRY BOY CONVENIENCE,Routine,2/11/19,95,733,BUCKNER,,75217,733 S BUCKNER BLVD,2/1/19,FY2019
COUNTRY BURGER,Routine,5/1/19,96,401,HAMPTON,,75208,401 S HAMPTON RD,5/1/19,FY2019
COUNTRY CHINA,Routine,12/6/16,82,5757,JIM MILLER,,75228,5757 N JIM MILLER RD,12/1/16,FY2017
COUNTRY GOLF CLUB,Routine,8/26/19,82,2200,RED BIRD,,75232,2200 W RED BIRD LN,8/1/19,FY2019
COUNTRY INN AND SUITES,Routine,8/12/19,92,2383,STEMMONS,,75220,2383 STEMMONS TRL,8/1/19,FY2019
COURTYARD BY MARRIOTT,Routine,6/6/19,96,2930,FOREST,,75234,2930 FOREST LN,6/1/19,FY2019
COW TIPPING CREAMERY,Routine,10/20/16,85,1146,PEAVY,,75218,1146 PEAVY RD,10/1/16,FY2017
COWBOY CHICKEN,Routine,12/9/19,80,5315,GREENVILLE,#125,75206,5315 GREENVILLE AVE #125,12/1/19,FY2020
COWBOY CHICKEN,Routine,7/22/19,93,17437,PRESTON,#1043,75252,17437 PRESTON RD #1043,7/1/19,FY2019
COWBOY LOUNGE,Routine,3/15/19,100,2900,LAMAR,,75215,2900 S LAMAR ST,3/1/19,FY2019
COWBOY SALOON,Routine,12/12/18,99,10241,WALTON WALKER,,75220,10241 N WALTON WALKER BLVD,12/1/18,FY2019
CRAB & CLAW,Routine,1/13/20,94,7932,GREAT TRINITY FOREST,#114A,75214,7932 GREAT TRINITY FOREST WAY #114A,1/1/20,FY2020
CRAB HOUSE,Routine,9/17/19,88,2508,MAPLE,,75201,2508 MAPLE AVE,9/1/19,FY2019
CRAB-STATION,Routine,8/12/19,96,18101,PRESTON,#204C,75252,18101 PRESTON RD #204C,8/1/19,FY2019
CRAFT & GROWLER,Routine,12/12/19,98,3601,PARRY,,75226,3601 PARRY AVE,12/1/19,FY2020
CRAFT BEER CELLAR,Routine,12/18/19,95,6324,GASTON,,75214,6324 GASTON AVE,12/1/19,FY2020
CRAFT-COOK HALL BAR,Routine,3/26/19,92,2440,VICTORY PARK,,75219,2440 VICTORY PARK LN,3/1/19,FY2019
CRAFTY IRISHMAN PUBLIC HOUSE,Routine,1/8/20,87,1800,MAIN,#1000,75201,1800 MAIN ST #1000,1/1/20,FY2020
CRAZY MANGOS,Routine,1/31/17,85,604,SCHOOLDELL,,75211,604 SCHOOLDELL DR,1/1/17,FY2017
CREAM 'N THINGS,Routine,6/20/19,88,7536,LANCASTER,#B,75241,7536 S LANCASTER RD STE #B,6/1/19,FY2019
CREAMERY,Routine,12/31/18,97,1515,BUCKNER,#301,75217,1515 S BUCKNER BLVD #301,12/1/18,FY2019
CREAMISTRY,Routine,8/15/19,82,2301,AKARD,#260,75201,2301 AKARD #260,8/1/19,FY2019
CREAMISTRY,Routine,2/15/19,91,1929,GREENVILLE,,75206,1929 GREENVILLE AVE,2/1/19,FY2019
CREATIVE CUISINE,Routine,12/11/19,95,8321,LEMMON,#250,75209,8321 LEMMON AVE #250,12/1/19,FY2020
CREMONA BISTRO,Routine,12/19/19,93,2704,WORTHINGTON,,75204,2704 WORTHINGTON WAY,12/1/19,FY2020
CRETIA'S,Routine,5/23/19,83,228,DAVIS,,75208,228 W DAVIS ST,5/1/19,FY2019
CRICKLES AND CO.,Routine,9/5/19,80,4000,CEDAR SPRINGS,#E,75219,4000 CEDAR SPRINGS RD #E,9/1/19,FY2019
CRIMSON ASIAN CUISINE,Routine,2/27/19,90,3000,BLACKBURN,140C,75204,3000 BLACKBURN ST 140C,2/1/19,FY2019
CRIS AND JOHN,Complaint,11/21/19,81,5555,PRESTON OAKS,#5,75254,5555 PRESTON OAKS RD #5,11/1/19,FY2020
CRISP SALAD COMPANY,Routine,6/22/18,87,2018,GREENVILLE,,75206,2018 GREENVILLE AVE,6/1/18,FY2018
CRISPY CHICKEN & RICE,Routine,12/2/19,94,2409,GUS THOMASSON,,75228,2409 GUS THOMASSON RD,12/1/19,FY2020
CRISPY CHICKEN & RICE,Routine,11/15/19,90,2420,ILLINOIS,,75233,2420 W ILLINOIS AVE,11/1/19,FY2020
CRISPY CHICKEN & RICE,Routine,11/26/19,87,2943,BUCKNER,#250,75227,2943 S BUCKNER BLVD #250,11/1/19,FY2020
CRISPY CHICKEN & RICE,Routine,10/8/19,83,704,JEFFERSON,#B,75208,704 W JEFFERSON BLVD #B,10/1/19,FY2020
CRISPY CHICKEN AND RICE,Routine,9/28/19,82,3446,WEBB CHAPEL,,75220,3446 WEBB CHAPEL EXT,9/1/19,FY2019
CRISTINA RESTAURANT,Routine,10/27/19,88,10909,WEBB CHAPEL,#155,75229,10909 WEBB CHAPEL RD #155,10/1/19,FY2020
CRISWELL COLLEGE MAIN KITCHEN,Routine,7/1/19,80,4024,GASTON,,75246,4024 GASTON AVE,7/1/19,FY2019
CRITT'S RESTAURANT,Routine,12/19/19,91,3741,MALCOLM X,,75215,3741 S MALCOLM X BLVD,12/1/19,FY2020
CROOKED TREE COFFEE HOUSE,Routine,2/12/19,85,2414,ROUTH,,75201,2414 ROUTH ST,2/1/19,FY2019
CROWD US,Routine,6/27/19,95,2721,MAIN,,75226,2721 MAIN ST,6/1/19,FY2019
CROWN BUFFET,Routine,12/24/19,91,1350,HAMPTON,,75208,1350 N HAMPTON RD,12/1/19,FY2020
CROWN GROCERY & DELI,Routine,5/7/19,80,1210,HAMPTON,,75208,1210 S HAMPTON RD,5/1/19,FY2019
CROWN PLAZA EMPLOYEE CAFETERIA,Routine,8/5/19,96,7050,STEMMONS,,75247,7050 N STEMMONS FRWY,8/1/19,FY2019
CRU FOOD & WINE BAR,Routine,10/7/19,92,8008,CEDAR SPRINGS,C2261,75235,8008 CEDAR SPRINGS RD C2261,10/1/19,FY2020
CRU WINE BAR & RESTAURANT,Routine,8/13/19,86,3699,MCKINNEY,#107,75204,3699 MCKINNEY AVE #107,8/1/19,FY2019
CRUDO TAVERNA,Routine,3/12/19,85,8411,PRESTON,#132,75225,8411 PRESTON RD #132,3/1/19,FY2019
CRUMB & KETTLE,Routine,1/3/19,100,1300,POLK,#230,75224,1300 S POLK ST #230,1/1/19,FY2019
CRUSHCRAFT,Routine,11/13/19,91,2800,ROUTH,#150,75201,2800 ROUTH ST #150,11/1/19,FY2020
CRUZ TACOS,Routine,1/9/20,91,2682,MYRTLE SPRING,#115,75220,2682 MYRTLE SPRING AVE #115,1/1/20,FY2020
CRYSTAL CREEK,Routine,11/15/19,88,11409,CENTRAL,,75243,11409 N CENTRAL EXPW,11/1/19,FY2020
CT'S REAL DEAL BAR-B-QUE,Follow-up,11/15/18,82,2901,LANCASTER,,75216,2901 S LANCASTER RD,11/1/18,FY2019
CULINAIRE,Routine,12/6/19,93,8303,ELMBROOK,,75247,8303 ELMBROOK DR,12/1/19,FY2020
CULINAIRE INTERNATIONAL,Routine,1/2/20,100,1710,OLIVE,,75201,1710 OLIVE ST,1/1/20,FY2020
CULINAIRE INTERNATIONAL BAR,Routine,10/23/19,98,2301,FLORA,,75201,2301 FLORA ST,10/1/19,FY2020
