restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year
CHIPOTLE MEXICAN GRILL,Routine,10/24/2019,94,8687,CENTRAL,#2396,75231,8687 N CENTRAL EXPW #2396,Oct 2019,FY2020
AMERICAN LEGION POST 292,Routine,10/18/2019,85,4442,MARSALIS,,75216,4442 S MARSALIS AVE,Oct 2019,FY2020
OAK CLIFF BIBLE FELLOWSHIP CHURCH-YOUTH CENTER SNACK AREA,Routine,10/23/2019,94,1821,CAMP WISDOM,,75232,1821 W CAMP WISDOM RD,Oct 2019,FY2020
TACO CABANA #191,Routine,10/23/2019,88,11824,WEBB CHAPEL,,75234,11824 WEBB CHAPEL RD,Oct 2019,FY2020
URBANO CATERING,Routine,05/22/2019,97,1410,FITZHUGH,#A,75204,1410 N FITZHUGH AVE #A,May 2019,FY2019
JOE'S DUGOUT,Routine,11/01/2019,94,19021,MIDWAY,#600,75287,19021 MIDWAY RD #600,Nov 2019,FY2020
BIG TONYS WEST PHILLY CHEESE STEAKS DALLAS,Routine,10/30/2019,75,13378,PRESTON,,75240,13378 PRESTON RD,Oct 2019,FY2020
BRYAN STREET TAVERN,Follow-up,10/23/2019,80,4315,BRYAN,,75204,4315 BRYAN ST,Oct 2019,FY2020
BARNES & NOBLE CAFE,Routine,10/14/2019,97,5301,BELTLINE,#118,75240,5301 BELTLINE RD #118,Oct 2019,FY2020
WINGSTOP,Routine,10/14/2019,96,18101,PRESTON,#204D,75252,18101 PRESTON RD #204D,Oct 2019,FY2020
LOOK CINEMA,Routine,10/28/2019,97,5420,BELTLINE,,75254,5420 BELTLINE RD,Oct 2019,FY2020
EL RIO GRANDE SUPERMARKET - JUICE BAR,Routine,10/09/2019,96,10325,LAKE JUNE,#400,75217,10325 LAKE JUNE RD #400,Oct 2019,FY2020
WEEKEND,Routine,10/29/2019,95,1511,COMMERCE,,75201,1511 COMMERCE ST,Oct 2019,FY2020
CULINAIRE INTERNATIONAL BAR,Routine,10/23/2019,98,2301,FLORA,,75201,2301 FLORA ST,Oct 2019,FY2020
THE ARTISAN,Routine,10/22/2019,88,2330,FLORA,#300,75201,2330 FLORA ST #300,Oct 2019,FY2020
HARRY STONE RECREATION CENTER,Routine,10/16/2019,93,2403,MILLMAR,,75228,2403 MILLMAR DR,Oct 2019,FY2020
RODRIGUEZ MEXICAN GRILL,Routine,10/16/2019,96,8009,LAKE JUNE,,75217,8009 LAKE JUNE RD,Oct 2019,FY2020
RAGIN CRAB,Routine,10/29/2019,83,2100,GREENVILLE,,75206,2100 GREENVILLE AVE,Oct 2019,FY2020
FIESTA MART #32 GROCERY,Routine,01/02/2019,93,9727,WEBB CHAPEL,,75220,9727 WEBB CHAPEL RD,Jan 2019,FY2019
15695 HEIGHTS PREP,Routine,10/22/2019,91,2806,CANADA,,75212,2806 CANADA DR,Oct 2019,FY2020
MEDIEVAL TIMES BAR,Routine,10/15/2019,100,2021,STEMMONS,,75207,2021 N STEMMONS FRWY,Oct 2019,FY2020
IHOP #3650,Routine,10/14/2019,91,7317,GASTON,#100,75214,7317 GASTON AVE #100,Oct 2019,FY2020
VERONA ITALIAN CAFE,Routine,10/24/2019,81,9039,GARLAND,,75218,9039 GARLAND RD,Oct 2019,FY2020
AFC SUSHI @TOM THUMB #3650,Routine,10/17/2019,98,14999,PRESTON,,75254,14999 PRESTON RD,Oct 2019,FY2020
MCDONALDS #2383,Routine,11/04/2019,96,13040,COIT,,75240,13040 COIT RD,Nov 2019,FY2020
SAUCE PIZZA & WINE,Routine,11/11/2019,90,8185,WALNUT HILL LN,#140,75231,8185 WALNUT HILL LN #140,Nov 2019,FY2020
ILLINOIS FOOD MART,Routine,10/18/2019,85,225,ILLINOIS,,75224,225 W ILLINOIS AVE,Oct 2019,FY2020
SKYLINE STUDENT KITCHEN - CULINARY,Routine,05/28/2019,100,7777,FORNEY,,75227,7777 FORNEY RD,May 2019,FY2019
LUNA PREPARATORY PRIMARY,Routine,10/16/2019,94,2020,LAMAR,,75202,2020 N LAMAR ST,Oct 2019,FY2020
SUSHI YA RESTAURANT,Routine,10/17/2019,85,1306,ELM,,75202,1306 ELM ST,Oct 2019,FY2020
HOMEMADE DONUTS,Routine,11/08/2019,93,5515,GRAND,,75223,5515 E GRAND AVE,Nov 2019,FY2020
THE CROSSINGS BY SAVORY CATERING,Routine,10/23/2019,83,5429,LBJ,,75240,5429 LBJ FRWY,Oct 2019,FY2020
PINNACLE PREP PRIMARY,Routine,05/21/2019,100,2510,VERNON,,75224,2510 S VERNON AVE,May 2019,FY2019
SUBWAY,Routine,11/05/2019,90,8181,LANCASTER,#C,75241,8181 S LANCASTER RD STE #C,Nov 2019,FY2020
EL TIZONCITO III,Routine,10/29/2019,90,5150,LEMMON,111,75209,5150 LEMMON AVE STE 111,Oct 2019,FY2020
MARISCOS EL GUERO SPORTS BAR AND GRILL,Routine,10/27/2019,82,10230,HARRY HINES,#100,75220,10230 HARRY HINES BLVD #100,Oct 2019,FY2020
TEXAS TORAH SCHOOL KITCHEN,Routine,11/06/2019,94,6506,FRANKFORD,,75252,6506 FRANKFORD RD,Nov 2019,FY2020
SONIC DRIVE IN,Routine,10/08/2019,99,3650,FRANKFORD,,75287,3650 FRANKFORD RD,Oct 2019,FY2020
YAMA SUSHI JAPANESE RESTAURANT,Routine,10/30/2019,82,8989,FOREST,#112,75243,8989 FOREST LN STE #112,Oct 2019,FY2020
WING DADDY'S GRILL,Routine,10/30/2019,80,3410,LANCASTER,,75216,3410 S LANCASTER RD,Oct 2019,FY2020
MARIE'S KITCHEN,Routine,11/07/2019,90,11910,GREENVILLE,#103,75243,11910 GREENVILLE AVE #103,Nov 2019,FY2020
FIESTA MART #58 BAKERY,Routine,10/23/2019,96,8060,SPRING VALLEY,,75240,8060 SPRING VALLEY RD,Oct 2019,FY2020
BENIHANA,Routine,10/22/2019,83,7775,BANNER,,75251,7775 BANNER DR,Oct 2019,FY2020
MARISCOS LA RIVIERA NAYARIT,Routine,10/15/2019,84,10601,NEW CHURCH,,75238,10601 NEW CHURCH RD,Oct 2019,FY2020
G TEXAS CATERING,Routine,06/17/2019,89,10319,FINNELL,,75220,10319 FINNELL ST,Jun 2019,FY2019
CRIS AND JOHN,Routine,10/23/2019,79,5555,PRESTON OAKS,#5,75254,5555 PRESTON OAKS RD #5,Oct 2019,FY2020
LA ESTRELLA BAKERY,Routine,11/11/2019,80,1111,SINGLETON,,75212,1111 SINGLETON BLVD,Nov 2019,FY2020
7-ELEVEN,Routine,11/07/2019,82,302,MARSALIS,,75203,302 N MARSALIS AVE,Nov 2019,FY2020
CRISWELL COLLEGE MAIN KITCHEN,Routine,07/01/2019,80,4024,GASTON,,75246,4024 GASTON AVE,Jul 2019,FY2019
TRADER JOE'S,Routine,10/31/2019,96,5550,LOVERS,#168,75209,5550 W LOVERS LN #168,Oct 2019,FY2020
7-11 #17433C,Routine,11/13/2019,92,8440,PARK,,75231,8440 PARK LN,Nov 2019,FY2020
15734 3D CANTINA,Routine,10/31/2019,82,2707,MLK,#130,75215,2707 MLK BLVD STE #130,Oct 2019,FY2020
DANIEL WEBSTER ELEMENTARY,Routine,11/07/2019,99,3815,FRANKLIN,,75233,3815 S FRANKLIN AVE,Nov 2019,FY2020
MARK TWAIN SCHOOL,Routine,11/14/2019,94,724,GREEN COVE,,75232,724 GREEN COVE LN,Nov 2019,FY2020
URSULINE ACADEMY CONCESSI,Routine,05/16/2019,97,4900,WALNUT HILL,,75229,4900 WALNUT HILL LN,May 2019,FY2019
BENJAMIN FRANKLIN SCHOOL,Routine,11/13/2019,95,6920,MEADOW,,75231,6920 MEADOW RD,Nov 2019,FY2020
MURPHY'S DELI,Routine,04/29/2019,91,8200,BROOKRIVER,#N106,75247,8200 BROOKRIVER DR #N106,Apr 2019,FY2019
MCDONALDS,Routine,06/11/2019,88,11217,GARLAND,,75218,11217 GARLAND RD,Jun 2019,FY2019
EL MOLCAJETAZO RESTAURANT,Routine,06/03/2019,80,11055,DENNIS,#20,75229,11055 DENNIS RD #20,Jun 2019,FY2019
ALICE,Routine,05/31/2019,70,1623,HALL,#103,75204,1623 N HALL ST #103,May 2019,FY2019
TRUCKERS CAFE,Routine,05/23/2019,86,1910,MLK,,75215,1910 MLK BLVD,May 2019,FY2019
LEA LEA'S DAIQUIRI SPOT,Routine,05/15/2019,90,18900,DALLAS,#104,75287,18900 N DALLAS PKWY #104,May 2019,FY2019
SAUCE PIZZA & WINE,Routine,05/20/2019,92,8185,WALNUT HILL LN,#140,75231,8185 WALNUT HILL LN #140,May 2019,FY2019
EL TIZONCITO III,Routine,04/29/2019,82,5150,LEMMON,111,75209,5150 LEMMON AVE STE 111,Apr 2019,FY2019
JACK IN THE BOX #729,Routine,05/30/2019,89,1020,WESTMORELAND,,75211,1020 S WESTMORELAND RD,May 2019,FY2019
DANTE'S ITALIAN EATERY,Routine,05/20/2019,92,12101,GREENVILLE,#100,75243,12101 GREENVILLE AVE #100,May 2019,FY2019
LOUISE WOLFF KHAN ELEM,Routine,05/15/2019,99,610,FRANKLIN,,75211,610 N FRANKLIN AVE,May 2019,FY2019
MARISCOS 2000 #2,Routine,05/07/2019,86,2460,WALNUT HILL,,75229,2460 WALNUT HILL LN,May 2019,FY2019
CENTRAL MARKET GROCERY (SUSHI),Routine,05/21/2019,100,5750,LOVERS,,75206,5750 E LOVERS LN,May 2019,FY2019
GOURMET CHINA,Routine,05/15/2019,93,9025,FOREST,#102,75243,9025 FOREST LN #102,May 2019,FY2019
KIPP PLEASANT GROVE PRIMARY,Routine,05/06/2019,94,2200,ST. AUGUSTINE,,75227,2200 N ST. AUGUSTINE DR,May 2019,FY2019
HILLCREST HIGH SCHOOL,Routine,05/13/2019,97,9924,HILLCREST,,75230,9924 HILLCREST RD,May 2019,FY2019
UNCLE WOK,Follow-up,05/09/2019,88,8420,ABRAMS,#206,75243,8420 ABRAMS RD #206,May 2019,FY2019
EL BOTANERO BAR,Routine,04/30/2019,74,3049,NORTHWEST,,75220,3049 W NORTHWEST HWY,Apr 2019,FY2019
TORCHY'S TACO #19,Routine,06/05/2019,86,14760,PRESTON,#124,75254,14760 PRESTON RD #124,Jun 2019,FY2019
CRAFTY IRISHMAN PUBLIC HOUSE,Routine,05/16/2019,93,1800,MAIN,#1000,75201,1800 MAIN ST #1000,May 2019,FY2019
WHATABURGER #708,Routine,05/15/2019,88,11880,CENTRAL,,75243,11880 N CENTRAL EXPW,May 2019,FY2019
CINDI'S NY DELI & RESTAURANT,Routine,05/28/2019,88,306,HOUSTON,,75202,306 S HOUSTON ST,May 2019,FY2019
A WOK EXPRESS,Routine,05/30/2019,86,10349,FERGUSON,,75228,10349 FERGUSON RD,May 2019,FY2019
IN-N-OUT BURGER #259,Routine,04/01/2019,100,7909,LBJ,,75240,7909 LBJ FRWY,Apr 2019,FY2019
THE MOTH,Routine,04/25/2019,89,1621,OAK LAWN,#B,75207,1621 OAK LAWN AVE #B,Apr 2019,FY2019
FSK FOOD MART,Routine,05/22/2019,75,10969,STEMMONS,,75220,10969 N STEMMONS FRWY,May 2019,FY2019
LA MICHOACANA MEAT MARKET- BAKERY,Routine,04/14/2019,96,3380,LOMBARDY,,75220,3380 LOMBARDY LN,Apr 2019,FY2019
SALSA LIMON,Routine,04/23/2019,84,411,AKARD,,75201,411 N AKARD ST,Apr 2019,FY2019
CHINA KING SUPER BUFFET,Routine,04/29/2019,80,2829,NORTHWEST,#511,75220,2829 W NORTHWEST HWY #511,Apr 2019,FY2019
SARAH CAFE,Routine,05/15/2019,80,12225,GREENVILLE,#150,75243,12225 GREENVILLE AVE #150,May 2019,FY2019
NATHANIEL HAWTHORNE ELEM,Routine,05/20/2019,92,7800,UMPHRESS,,75217,7800 UMPHRESS RD,May 2019,FY2019
LOS BALONES SPORT BAR & RESTAURANT,Routine,06/04/2019,86,2905,WEBB CHAPEL,,75220,2905 WEBB CHAPEL EXT,Jun 2019,FY2019
STARBUCKS IN TARGET STORES -T0875,Routine,05/21/2019,91,2417,HASKELL,,75204,2417 N HASKELL AVE,May 2019,FY2019
MELIO'S CHAR BAR,Routine,05/20/2019,85,2026,GREENVILLE,,75206,2026 GREENVILLE AVE,May 2019,FY2019
SUDIE L WILLIAMS TALENTED AND GIFTED ACADEMY,Routine,04/29/2019,98,4518,POMONA,,75209,4518 POMONA RD,Apr 2019,FY2019
GREAT EAST CAMPUS,Routine,05/21/2019,92,2901,MORGAN,,75241,2901 MORGAN DR,May 2019,FY2019
SKY ROCKET BURGER,Routine,05/15/2019,92,7877,FRANKFORD,#101B,75252,7877 FRANKFORD RD #101B,May 2019,FY2019
CHINA WOK,Routine,05/20/2019,84,10121,LAKE JUNE,#110,75217,10121 LAKE JUNE RD #110,May 2019,FY2019
CC:2841,Routine,05/10/2019,86,2851,WALNUT HILL,,75229,2851 WALNUT HILL LN,May 2019,FY2019
FLYING FISH,Routine,04/26/2019,90,1838,IRVING,,75207,1838 IRVING BLVD,Apr 2019,FY2019
PORTA DI ROMA,Routine,04/23/2019,84,1623,MAIN,#104,75201,1623 MAIN ST #104,Apr 2019,FY2019
CHURCH'S CHICKEN #35,Routine,05/29/2019,92,4656,SCYENE,,75210,4656 SCYENE RD,May 2019,FY2019
TACO JOINT,Routine,05/29/2019,90,6434,MOCKINGBIRD,#101,75214,6434 E MOCKINGBIRD LN #101,May 2019,FY2019
BEST WESTERN PLUS HOTEL,Routine,06/10/2019,85,8051,LBJ,,75251,8051 LBJ FRWY,Jun 2019,FY2019
KNIGHT ELEMENTARY,Routine,04/29/2019,93,2615,ANSON,,75235,2615 ANSON AVE,Apr 2019,FY2019
SAL'S PIZZA,Routine,06/12/2019,90,2525,WYCLIFF,#116,75219,2525 WYCLIFF AVE #116,Jun 2019,FY2019
BALEADAS BY LILI'S BAR AND GRILL,Routine,05/17/2019,76,3215,SHEILA,,75220,3215 SHEILA LN,May 2019,FY2019
MCDONALDS,Routine,05/21/2019,90,4223,ILLINOIS,,75211,4223 W ILLINOIS AVE,May 2019,FY2019
FITZHUGH CHEVRON,Routine,05/30/2019,81,4151,CENTRAL,,75204,4151 N CENTRAL EXPW,May 2019,FY2019
DUNSTON'S STEAKHOUSE,Routine,04/29/2019,93,8526,HARRY HINES,,75235,8526 HARRY HINES BLVD,Apr 2019,FY2019
GILL ELEMENTARY,Routine,05/15/2019,88,10910,FERGUSON,,75228,10910 FERGUSON RD,May 2019,FY2019
SHELL TRAVEL CENTER,Routine,05/21/2019,92,8165,THORNTON,,75232,8165 S THORNTON FRWY,May 2019,FY2019
TERIYAKI HOUSE,Routine,05/28/2019,91,4344,HAMPTON,#150,75232,4344 S HAMPTON RD #150,May 2019,FY2019
FISH CITY GRILL,Routine,05/30/2019,81,10720,PRESTON,#1012,75230,10720 PRESTON RD #1012,May 2019,FY2019
WHATABURGER,Routine,05/21/2019,89,8008,CEDAR SPRINGS,C2081,75235,8008 CEDAR SPRINGS RD C2081,May 2019,FY2019
BURGER KING,Routine,04/30/2019,95,8383,STEMMONS,,75247,8383 N STEMMONS FRWY,Apr 2019,FY2019
GRASSROOTS KITCHEN,Routine,06/12/2019,97,2109,EDGEFIELD,,75224,2109 S EDGEFIELD,Jun 2019,FY2019
GATEWAY CHARTER ACADEMY,Routine,05/21/2019,91,1015,WHEATLAND,,75241,1015 E WHEATLAND RD,May 2019,FY2019
SALATA,Routine,05/29/2019,89,8307,WESTCHESTER,#B,75225,8307 WESTCHESTER DR #B,May 2019,FY2019
MCDONALDS,Routine,06/13/2019,93,5337,EAST GRAND,,75223,5337 EAST GRAND AVE,Jun 2019,FY2019
KIEST MARKET,Routine,05/21/2019,94,3807,KIEST,,75203,3807 E KIEST BLVD,May 2019,FY2019
TORTILLERIA EL CHARRACO,Routine,06/03/2019,92,11055,DENNIS,#1,75229,11055 DENNIS RD STE #1,Jun 2019,FY2019
AMC THEATRES NORTHPARK 15 (BAR),Routine,02/07/2019,100,8687,CENTRAL,#3000,75225,8687 N CENTRAL EXPW #3000,Feb 2019,FY2019
GEORGE B DEALEY,Routine,05/23/2019,97,6501,ROYAL,,75230,6501 ROYAL LN,May 2019,FY2019
TEXAS CATERING,Routine,05/29/2019,93,6211,OWENS,#130,75235,6211 OWENS ST #130,May 2019,FY2019
WALGREENS $#06891,Routine,06/12/2019,96,11403,NORTHWEST,,75218,11403 E NORTHWEST HWY,Jun 2019,FY2019
ODDFELLOW'S,Routine,05/23/2019,80,316,SEVENTH,,75208,316 W SEVENTH ST,May 2019,FY2019
BIERGARTEN,Routine,05/31/2019,100,665,LAMAR,#110,75202,665 S LAMAR ST #110,May 2019,FY2019
SCOTTISH RITE HOSPITAL SERVERY,Routine,05/30/2019,96,2222,WELBURN,,75219,2222 WELBURN ST,May 2019,FY2019
LA MADELEINE,Routine,06/05/2019,92,4343,NORTHWEST,#365,75220,4343 W NORTHWEST HWY #365,Jun 2019,FY2019
ZIZIKI'S,Routine,05/30/2019,88,4514,TRAVIS,#122,75205,4514 TRAVIS ST #122,May 2019,FY2019
MONTESSORI ACADEMY AT ONESIMO HERNANDEZ ELEMENTARY,Routine,04/26/2019,99,5555,MAPLE,,75235,5555 MAPLE AVE,Apr 2019,FY2019
MALIBU POKE,Routine,05/20/2019,92,2021,MCKINNEY,#145,75201,2021 MCKINNEY AVE #145,May 2019,FY2019
THE ISLAND SPOT,Routine,05/14/2019,66,309,JEFFERSON,,75208,309 W JEFFERSON BLVD,May 2019,FY2019
RESTAURANTE EL SALVADORENO,Routine,05/09/2019,90,8414,DENTON,,75235,8414 DENTON DR,May 2019,FY2019
GASTON DONUTS,Routine,06/06/2019,80,4837,GASTON,,75246,4837 GASTON AVE,Jun 2019,FY2019
DON TACO,Routine,06/12/2019,90,3806,POLK,,75224,3806 S POLK ST,Jun 2019,FY2019
R & R CAFE,Routine,06/14/2019,76,12221,MERIT,#140,75251,12221 MERIT DR #140,Jun 2019,FY2019
FAST WOK,Routine,04/21/2019,81,9730,WEBB CHAPEL,,75220,9730 WEBB CHAPEL RD,Apr 2019,FY2019
PANADERIA & RESTAURANT GUATEMALTECA,Routine,06/03/2019,76,11055,DENNIS,#17,75229,11055 DENNIS RD #17,Jun 2019,FY2019
CLINTON P RUSSELL SCHOOL,Routine,05/24/2019,93,3031,BECKLEY,,75224,3031 S BECKLEY AVE,May 2019,FY2019
FAJITTA PETE'S,Routine,05/20/2019,92,6090,CAMPBELL,#124,75248,6090 CAMPBELL RD #124,May 2019,FY2019
HENDERSON CHICKEN,Routine,05/16/2019,95,19021,MIDWAY,#500,75234,19021 MIDWAY RD #500,May 2019,FY2019
FAMILY DOLLAR #3735,Routine,02/15/2019,97,3402,BUCKNER,,75228,3402 N BUCKNER BLVD,Feb 2019,FY2019
TROMPOS TACOS DOWNTOWN,Routine,05/29/2019,83,1211,COMMERCE,,75202,1211 COMMERCE ST,May 2019,FY2019
BURGER KING,Routine,06/03/2019,93,5575,PETERSON,,75240,5575 PETERSON LN,Jun 2019,FY2019
WM M ANDERSON ELEMENTARY,Routine,05/23/2019,95,620,ST AUGUSTINE,,75217,620 N ST AUGUSTINE RD,May 2019,FY2019
COLISEUM CONCESSION SOUTH,Routine,03/05/2019,100,515,FAIR PARK,,75226,515 FAIR PARK,Mar 2019,FY2019
MURPHYS DELI,Routine,06/13/2019,90,2323,VICTORY,#150,75219,2323 VICTORY AVE #150,Jun 2019,FY2019
16152 VIDORRA,Routine,05/20/2019,84,2642,MAIN,#100,75226,2642 MAIN ST #100,May 2019,FY2019
FAMILY DOLLAR,Routine,06/12/2019,93,2417,GUS THOMASSON,,75228,2417 GUS THOMASSON RD,Jun 2019,FY2019
GOLDEN CHICK,Routine,05/14/2019,86,11823,PLANO,,75243,11823 PLANO RD,May 2019,FY2019
MARTINEZ ELEM SCHOOL,Routine,05/16/2019,90,4500,BERNAL,,75212,4500 BERNAL DR,May 2019,FY2019
303 BAR & GRILL,Routine,05/16/2019,83,303,DAVIS,,75208,303 W DAVIS ST,May 2019,FY2019
THE ARTISAN,Routine,10/22/2019,86,2330,FLORA,#200,75201,2330 FLORA ST #200,Oct 2019,FY2020
THE BIG MOUTH BURGER COMPANY,Routine,05/31/2019,80,1323,CLARENDON,#A,75208,1323 W CLARENDON DR #A,May 2019,FY2019
SKYVIEW ELEMENTARY,Routine,05/07/2019,93,9229,MEADOW KNOLL,,75243,9229 MEADOW KNOLL,May 2019,FY2019
HERE,Routine,02/14/2019,93,9028,GARLAND,,75218,9028 GARLAND RD,Feb 2019,FY2019
ZOE'S KITCHEN,Routine,06/13/2019,86,3878,OAK LAWN,#314,75219,3878 OAK LAWN #314,Jun 2019,FY2019
CASHSAVER PRODUCE,Routine,06/13/2019,97,2130,LEDBETTER,,75216,2130 E LEDBETTER DR,Jun 2019,FY2019
KAY'S RESTAURANT & BAR,Routine,04/25/2019,82,8010,STEMMONS,,75247,8010 N STEMMONS FRWY,Apr 2019,FY2019
MCDONALD'S,Follow-up,05/29/2019,95,11102,CENTRAL,,75231,11102 N CENTRAL EXPW,May 2019,FY2019
STAN'S BLUE NOTE,Routine,05/09/2019,80,2908,GREENVILLE,,75206,2908 GREENVILLE AVE,May 2019,FY2019
MOCKINGBIRD DINER,Routine,04/29/2019,80,3130,MOCKINGBIRD,,75235,3130 W MOCKINGBIRD LN,Apr 2019,FY2019
J N ERVIN ELEMENTARY,Routine,05/07/2019,93,3722,BLACK OAK,,75241,3722 BLACK OAK DR,May 2019,FY2019
ROYAL CHOPSTIX,Routine,04/21/2019,80,9625,WEBB CHAPEL,#400,75220,9625 WEBB CHAPEL RD #400,Apr 2019,FY2019
THE WHISTLING PIG,Routine,04/27/2019,90,8786,FERGUSON,#133,75228,8786 FERGUSON RD #133,Apr 2019,FY2019
CULINAIRE INTERNATIONAL RESTAURANT,Routine,05/15/2019,95,2301,FLORA,#100,75201,2301 FLORA ST #100,May 2019,FY2019
PANDA CHINESE FOOD,Routine,05/21/2019,86,2576,WALNUT HILL,,75229,2576 WALNUT HILL LN,May 2019,FY2019
SEAFOOD SHACK,Routine,05/29/2019,96,3701,NORTHWEST,#195,75220,3701 W NORTHWEST HWY #195,May 2019,FY2019
JOHN B HOOD JR HIGH,Routine,05/20/2019,98,7625,HUME,,75227,7625 HUME DR,May 2019,FY2019
MCDONALDS,Routine,11/04/2019,88,11820,ABRAMS,,75243,11820 ABRAMS RD,Nov 2019,FY2020
SOUTHWEST AIRLINES - MAIN KITCHEN,Routine,05/22/2019,88,2702,LOVE FIELD,,75235,2702 LOVE FIELD DR,May 2019,FY2019
WHOLE FOODS MARKET (BBQ),Routine,06/12/2019,95,2510,MCKINNEY,,75201,2510 MCKINNEY AVE,Jun 2019,FY2019
POPEYE'S,Routine,04/27/2019,93,8120,RL THORNTON,,75228,8120 E RL THORNTON FRWY,Apr 2019,FY2019
MAGO'S CAFE,Routine,05/24/2019,90,511,GILPIN,,75211,511 N GILPIN AVE,May 2019,FY2019
DESTA ETHIOPIAN RESTAURANT,Routine,05/20/2019,80,12101,GREENVILLE,#105,75243,12101 GREENVILLE AVE #105,May 2019,FY2019
DICK'S LAST RESORT,Routine,06/13/2019,91,2211,LAMAR,,75202,2211 N LAMAR ST,Jun 2019,FY2019
SUPERMARKET EL RANCHO #10,Routine,06/10/2019,87,655,ILLINOIS,#900,75224,655 W ILLINOIS AVE #900,Jun 2019,FY2019
PAPA JOHN'S PIZZA #1191,Routine,05/09/2019,89,8330,ABRAMS,,75243,8330 ABRAMS RD,May 2019,FY2019
WHOLE FOODS MARKET (PREPARED FOODS & SUSHI),Routine,06/12/2019,88,2510,MCKINNEY,,75201,2510 MCKINNEY AVE,Jun 2019,FY2019
SPROUTS FARMERS MARKET#149 (DELI / BAKERY),Routine,05/21/2019,93,7110,SKILLMAN,,75231,7110 SKILLMAN ST,May 2019,FY2019
1600 CAFE,Routine,06/11/2019,81,1600,VICEROY,#125,75235,1600 VICEROY DR #125,Jun 2019,FY2019
HENK'S EUROPEAN DELI,Follow-up,05/22/2019,90,5811,BLACKWELL,,75231,5811 BLACKWELL ST,May 2019,FY2019
HIGHLAND PARK CAFETERIA,Routine,10/25/2019,85,9540,GARLAND,#300,75218,9540 GARLAND RD #300,Oct 2019,FY2020
FLOWER CHILD,Routine,05/09/2019,89,5450,LOVERS,#133,75209,5450 W LOVERS LN #133,May 2019,FY2019
ASIAN MINT,Routine,05/09/2019,88,5450,LOVERS,#222,75209,5450 W LOVERS LN #222,May 2019,FY2019
WESTIN 20TH FLOOR,Routine,06/13/2019,90,12720,MERIT,,75251,12720 MERIT DR,Jun 2019,FY2019
PHO 95 INC,Follow-up,05/20/2019,82,9780,WALNUT,#120,75243,9780 WALNUT ST #120,May 2019,FY2019
FRUTA ZONE,Routine,05/20/2019,89,4444,ILLINOIS,#115,75211,4444 W ILLINOIS AVE #115,May 2019,FY2019
BODARD BISTRO,Follow-up,05/20/2019,72,9780,WALNUT,#340,75243,9780 WALNUT ST #340,May 2019,FY2019
COTTON BOWL STAND #11,Routine,03/05/2019,100,0,FAIR PARK,,75226,0 FAIR PARK,Mar 2019,FY2019
SHIVAS BAR & GRILL,Routine,05/30/2019,60,1907,GREENVILLE,,75206,1907 GREENVILLE AVE,May 2019,FY2019
RUSTY TACO,Routine,06/05/2019,90,12050,INWOOD,#110,75244,12050 INWOOD RD #110,Jun 2019,FY2019
LA MICHOACANA MEAT MARKET - TAQUERIA,Follow-up,05/28/2019,80,3380,LOMBARDY,,75220,3380 LOMBARDY LN,May 2019,FY2019
GRAM'S DONUTS,Routine,05/30/2019,92,2555,INWOOD,#137,75235,2555 INWOOD RD #137,May 2019,FY2019
STRATOS BAR & GRILL,Routine,04/30/2019,85,2907,NORTHWEST,,75220,2907 W NORTHWEST HWY,Apr 2019,FY2019
LEONARDO'S TEX-MEX & AMERICAN FOOD,Routine,05/24/2019,83,13838,C F HAWN,,75253,13838 C F HAWN FRWY,May 2019,FY2019
BISTRO CAFE&GRILL,Routine,05/22/2019,81,1111,MOCKINGBIRD,#150,75247,1111 W MOCKINGBIRD LN #150,May 2019,FY2019
MI LINDO OAXACA (FL 1),Routine,05/28/2019,83,607,WILLOMET,,75208,607 N WILLOMET AVE,May 2019,FY2019
YUMMI SUSHI,Routine,05/21/2019,97,5750,LOVERS,,75209,5750 E LOVERS LN,May 2019,FY2019
TIENDA SANTA ROSA,Routine,06/12/2019,92,521,DAVIS,,75208,521 W DAVIS ST,Jun 2019,FY2019
GATEWAY #27,Routine,10/08/2019,90,440,KIEST,,75224,440 W KIEST BLVD,Oct 2019,FY2020
CHIPS RESTAURANT,Routine,05/15/2019,80,6115,LA VISTA,,75214,6115 LA VISTA,May 2019,FY2019
RITZ CARLTON HOTEL-BACK BQT KITCHEN,Routine,05/20/2019,96,2121,MCKINNEY,#101,75201,2121 MCKINNEY AVE #101,May 2019,FY2019
CHILANGOLANDIA,Routine,05/30/2019,80,1219,CENTERVILLE,,75228,1219 CENTERVILLE RD,May 2019,FY2019
COWBOY CHICKEN,Routine,05/29/2019,88,5315,GREENVILLE,#125,75206,5315 GREENVILLE AVE #125,May 2019,FY2019
LA UNICA RESTAURANTE Y PUPUSERIA,Routine,05/28/2019,82,9607,BRUTON,,75217,9607 BRUTON RD,May 2019,FY2019
MARISCOS EL GUERO SPORTS BAR AND GRILL,Routine,05/29/2019,84,10230,HARRY HINES,#100,75220,10230 HARRY HINES BLVD #100,May 2019,FY2019
BALE I RESTAURANT,Routine,05/30/2019,80,11404,SHILOH,#101,75228,11404 SHILOH RD #101,May 2019,FY2019
PRESTON HOLLOW ELEMENTARY,Routine,05/23/2019,98,6423,WALNUT HILL,,75230,6423 WALNUT HILL LN,May 2019,FY2019
